id,replies,retweets,quotes,likes,tidy_tweets,sentiment,Overall_sentimental,day_of_week,date_only,Time
1146430889896943618,956,1462,148,5198,Rooms of people packed body to body Kids being held without access to showers or a change of clothes It s simply abhorrent We all have a moral obligation to keep speaking out until this administration ends these inhumane policies once and for all https t co KrxqXcHV p,-0.5333333333333333,Negative,Wednesday,2019-07-03,14:49:00
1146501865074413568,201,229,15,1185,South Carolina I m heading your way this weekend to talk with you about how we ll build an inclusive middle class where everyone comes along Head to https t co ie M dWVIR to RSVP for an event in your community ,0.0,Neutral,Wednesday,2019-07-03,19:32:00
1146537852655808514,331,552,38,2536,DREAMers young people who came to the U S as children are Americans They don t deserve to sit in limbo as the Supreme Court decides whether President Trump can end the Obama Biden DACA policy Congress should act now to give them a path to citizenship https t co teULJvgki,0.1,Positive,Wednesday,2019-07-03,21:55:00
1146641031892365312,104,192,7,1237,Thank you to everyone who came out to our event in Waterloo RSVP to join us tomorrow in Independence and Marshalltown https t co PyvclvDFPY https t co oEwfwHez A,0.0,Neutral,Thursday,2019-07-04,04:45:00
1146776927480365056,445,1584,89,8833,America is an idea stronger than any army more powerful than any dictator It gives hope to the most desperate people on Earth Instills in us the belief that no matter where you start in life there s nothing you can t achieve That s worth celebrating Happy #FourthofJuly,0.3,Positive,Thursday,2019-07-04,13:45:00
1146833802733465602,232,668,41,5228,It s fitting that we re celebrating Independence Day in Independence Iowa Thank you to everyone who said hello at this morning s #FourthOfJuly parade it was great to see so many supporters https t co tEOXY wLAn,0.3875,Positive,Thursday,2019-07-04,17:31:00
1146862891238330371,76,208,9,1571,As I celebrate today with friends amp family I am reflecting on the promise those rebels envisioned years ago America hasn t lived up to that promise for most people but we ve never stopped trying We must continue in our pursuit until we achieve equality amp liberty for all ,0.5,Positive,Thursday,2019-07-04,19:26:00
1146862890235912194,74,182,9,1378,We have to be against his policies that are further entrenching economic inequality in this nation That are rigging the system against the middle class That too is an attack on our democracy on our liberty ,0.06666666666666667,Neutral,Thursday,2019-07-04,19:26:00
1146862888902172677,45,83,8,374,It s not enough to be against the way Donald Trump conducts himself we have to be against the way he assaults the dignity of women people of color and immigrants ,0.0,Neutral,Thursday,2019-07-04,19:26:00
1146862887769694208,10,66,6,267,We have to take on the inequalities in our system that are causing too many today in America and around the world to question their faith in the ability of democracy to deliver for them It s not enough to be for political equality We have to be for economic fairness as well ,0.175,Positive,Thursday,2019-07-04,19:26:00
1146862886825934849,9,59,1,245,My liberty depends on yours Our liberty as a nation rests on our ability to ensure equal access and equal opportunity not just for our own children but all our children ,0.19999999999999998,Positive,Thursday,2019-07-04,19:26:00
1146862884519129088,4,64,1,266,America is the heart of the Free World and we must defend it That is how the #FourthOfJuly is best honored by remembering that our Declaration is first and foremost a call to arms in defense of liberty ,0.5499999999999999,Positive,Thursday,2019-07-04,19:26:00
1146862883420221442,5,53,0,245,And ever since then presidents and patriots have gathered together on the Fourth to reflect on the greater meaning of our American experiment ,0.16666666666666666,Positive,Thursday,2019-07-04,19:26:00
1146862882291888128,162,596,31,3976, years ago a group of rebels in Philadelphia pledged their lives their fortunes and their sacred honor to a revolutionary idea to the self evident truth that all men and women are created equal ,0.125,Positive,Thursday,2019-07-04,19:26:00
1146862885869641729,12,67,2,259,But we must also remember as JFK put it that ours is not the individual liberty of one but the indivisible liberty of all Donald Trump doesn t get that ,0.0,Neutral,Thursday,2019-07-04,19:26:00
1146894568169922574,1007,560,140,4430,What will Donald Trump say this evening when he speaks to the nation at an event designed more to stroke his ego than celebrate American ideals Will he speak to the example America must set to inspire the world ,0.25,Positive,Thursday,2019-07-04,21:32:00
1146894569021366274,210,278,33,2322,Will he offer a robust defense of the democratic values that have always been our strength in times of crisis We all know the answer to that Donald Trump is incapable of celebrating what makes America great because he doesn t get it ,0.8,Positive,Thursday,2019-07-04,21:32:00
1146894569952415744,134,299,11,2335,Every year on the #FourthOfJuly presidents elected leaders and everyday Americans come together at parades bbqs and baseball games to celebrate humankind s highest ideal liberty That s what we re celebrating today in Iowa ,0.35,Positive,Thursday,2019-07-04,21:32:00
1146916849570836481,223,393,23,3011,We just wrapped up a great event in Marshalltown Iowa Thank you to everyone who came out to join us on this #FourthOfJuly https t co z mHBLcPWQ,0.8,Positive,Thursday,2019-07-04,23:01:00
1146970224475955200,643,1370,76,10673,I had the opportunity to congratulate some newly minted U S citizens in Des Moines Iowa Tonight s naturalization ceremony on the anniversary of our independence serves as a reminder that being a nation of immigrants is one of our greatest strengths #FourthOfJuly https t co YbxD sPRm,0.5681818181818181,Positive,Friday,2019-07-05,02:33:00
1147192163458879488,121,204,14,1515, DrBiden and I had a great time celebrating the #FourthOfJuly at last night s IowaCubs game https t co EU zCBybCa,0.13333333333333333,Positive,Friday,2019-07-05,17:15:00
1147218084501045249,227,407,25,2135,Looking forward to joining NEAToday to discuss my plan for #StrongPublicSchools I know from watching DrBiden all these years that for educators their profession isn t just what they do it s who they are and it s time we support them with the pay and dignity they deserve https t co LdR BGTZu,0.0,Neutral,Friday,2019-07-05,18:58:00
1147255078140563456,218,322,15,2004,Had the opportunity to meet some incredible Iowans at yesterday s parade in Independence Thank you to everyone who came out to celebrate the #FourthOfJuly and the values that this country stands for https t co MS OTbNLXH,0.325,Positive,Friday,2019-07-05,21:25:00
1147293078539005952,147,240,13,1166,Thank you to NEAToday for a great discussion this afternoon on how we can work together to create #StrongPublicSchools I can promise you that DrBiden and I will be the best partners and fiercest advocates in the White House for America s educators and students #NEARA https t co kKzTLlunk ,0.6,Positive,Friday,2019-07-05,23:56:00
1147319451794194432,516,605,61,2888,No child s future should be determined by their gender race zip code parents income or disability Full stop In a Biden administration we ll make historic investments in our public schools to ensure every kid in America gets a fair shot #StrongPublicSchools https t co qxnhs D H,0.20999999999999996,Positive,Saturday,2019-07-06,01:40:00
1147573343249477632,202,430,29,2324,America is an idea unlike any other country in the world #FourthOfJuly https t co OBNe OP Bg,-0.125,Negative,Saturday,2019-07-06,18:29:00
1147582214135275521,270,294,21,1330,I m about to take the stage in Sumter South Carolina Watch live https t co Rd EKSjxUO,0.13636363636363635,Positive,Saturday,2019-07-06,19:04:00
1147618221144576001,244,334,31,1605,Team we re training a new generation of organizers across the country Apply for the Team Joe Organizing Fellowship before Monday July th to learn the ins and outs of grassroots and digital organizing in our eight week online training program Apply https t co wEbnzNQ dD https t co HQLnmjiURA,0.06818181818181818,Neutral,Saturday,2019-07-06,21:28:00
1147679935764369408,125,213,15,1090,Today I sat down with leaders in Williamsburg County South Carolina We talked about the issues impacting rural communities like broadband access investing in education and infrastructure and healthcare https t co MS moVTRU,-0.07777777777777779,Neutral,Sunday,2019-07-07,01:33:00
1147686923621658624,294,291,26,1836,This afternoon in Sumter South Carolina I discussed why I decided to run for Senate years ago to stand up to the abuse of power and to ensure all Americans have a fair shot at the American dream Thank you to everyone who came out to join us https t co v ASYISIHF,0.35,Positive,Sunday,2019-07-07,02:01:00
1147928012467449856,194,1076,42,11215,Congratulations to the USWNT on back to back Women s World Cup titles You never fail to make our country proud on and off the field #OneNationOneTeam https t co X QgLUdfB,0.2625,Positive,Sunday,2019-07-07,17:59:00
1147991178689810437,132,835,38,8648,I had the opportunity to meet Cameron Boyce at this year s Courage Awards and through his work with ItsOnUs He was filled with so much light and served as a tremendous role model for young people He s gone far too soon DrBiden and I are sending our prayers to his family https t co bpbqwqnrO,0.2666666666666667,Positive,Sunday,2019-07-07,22:10:00
1148026634278232064,2299,2807,405,15959,If we don t defeat Donald Trump the character of this nation will be fundamentally and forever altered https t co ZgULt Y v,0.0,Neutral,Monday,2019-07-08,00:30:00
1148303738072961025,768,1125,130,7841,It was the honor of my lifetime to serve with a man who I believe was a great president a historic figure and most important to me a close friend He selected me I ll take his judgment about my record my character and my ability to handle the job over anyone else s https t co XoZJhNl xX,0.42500000000000004,Positive,Monday,2019-07-08,18:52:00
1148331457678630914,96,237,11,2587,The Democratic Party is lucky to have leaders like Eric and I look forward to continuing to work with him on the pressing issues facing Americans ,0.3333333333333333,Positive,Monday,2019-07-08,20:42:00
1148331455858319361,774,1038,144,10018, EricSwalwell ran a passionate campaign and I commend him for bringing more attention to the urgent need for gun safety reform in America ,0.225,Positive,Monday,2019-07-08,20:42:00
1148331456718082050,43,217,2,2325,His leadership on the House Intelligence Committee and his influential voice pushing the Trump Administration to secure our elections have helped make clear the stakes for our country in next year s election ,0.16666666666666666,Positive,Monday,2019-07-08,20:42:00
1148367659584634880,224,214,9,1202,Thank you to everyone at our town hall discussion in Charleston South Carolina for your thoughtful questions on ending gun violence combating the opioid epidemic and ensuring every American has access to quality affordable health care https t co Dbabofnq v,0.2,Positive,Monday,2019-07-08,23:06:00
1148673684724469762,136,398,18,1629,Today the Affordable Care Act is back in the courts putting the health care of millions of Americans at risk It s clear some will stop at nothing to sabotage Obamacare and roll back the progress we ve made https t co SEAx HZrd,0.03333333333333334,Neutral,Tuesday,2019-07-09,19:22:00
1148673686360264704,44,230,9,1212,The Affordable Care Act was and is a big deal It covered million more people protects more than million people with pre existing conditions and expanded Medicaid giving millions of Americans the peace of mind that comes with health insurance ,0.3333333333333333,Positive,Tuesday,2019-07-09,19:22:00
1148673687538810882,67,248,14,1303,We can t tear down the ACA We should protect and build on it In America health care should be a right not a privilege As president I ll do everything in my power to stand up to the attacks on the ACA and expand coverage to ensure everyone has access to the care they need ,0.06507936507936506,Neutral,Tuesday,2019-07-09,19:22:00
1148682987288088577,1945,3415,415,15690,The abuse of a child is one of the most heinous despicable abuses of power imaginable It is inexcusably poor judgment for a US Attorney to seek leniency for someone guilty of it Secretary Acosta should provide his resignation immediately ,-0.13333333333333333,Negative,Tuesday,2019-07-09,19:59:00
1148731053713944576,292,721,63,4321,Here s what I commit to you I will name a Secretary of Education who is an educator https t co FC ZMAKAr,0.0,Neutral,Tuesday,2019-07-09,23:10:00
1148767718864297985,274,408,23,1969,I know the history of this country I m amazed how far we ve come but I know how much further we have to go We can get there together https t co TmREN zy ,0.05,Neutral,Wednesday,2019-07-10,01:35:00
1148975665468694529,229,337,31,1616,Tomorrow I m heading to New York City to talk about my foreign policy vision for America we need to restore dignified leadership at home and respected leadership on the world stage RSVP to join us https t co UBvpeLUJf ,0.005681818181818177,Neutral,Wednesday,2019-07-10,15:22:00
1149026248967905281,173,833,58,7975, USWNT congratulations on the big win and thank you for the jersey Your talent heart and advocacy for equal pay represents the best of America and serves as an inspiration for all #USWNTParade https t co cDZiV xz ,0.45,Positive,Wednesday,2019-07-10,18:43:00
1149054434657259520,112,173,10,791,New Hampshire I m heading your way this weekend to talk about our plans to rebuild the backbone of the country the middle class Head to https t co G YWOs Oxu to find an event in your community Hope to see you there ,0.06818181818181818,Neutral,Wednesday,2019-07-10,20:35:00
1149094700122595328,435,882,61,4058,President Trump can avoid talking about climate change all he wants but it doesn t change the fact that it is real is here and requires our urgent action We can t afford four more years of a climate change denier in the White House https t co iI P wRlE,0.2,Positive,Wednesday,2019-07-10,23:15:00
1149107031590285313,101,132,7,552,Our campaign starts at the local level neighbors talking with neighbors and organizing their communities in every corner of the country If you re ready to get to work sign up to host an organizing meeting for our nationwide Day of Action on July th https t co KVUlaLEPb,0.10000000000000002,Positive,Thursday,2019-07-11,00:04:00
1149155853095919616,70,174,10,999,Today we celebrate Journeyman Lineman Recognition Day and the work IBEW does to keep lineworkers safe These brave men and women do the hard work of powering America s electric grid economy and future Our country can t function without the important work they do ,0.2816666666666666,Positive,Thursday,2019-07-11,03:18:00
1149257271345422337,609,2196,231,7023,Embracing dictators Threatening war Embarrassing the United States That s the #TrumpDoctrine Reclaiming American leadership starts now https t co BQv aseA,0.0,Neutral,Thursday,2019-07-11,10:01:00
1149364201305051136,111,174,30,474,WATCH LIVE Joe Biden Delivers Foreign Policy Address in New York City https t co P LeZCIr C,0.04924242424242423,Neutral,Thursday,2019-07-11,17:05:00
1149415766409850881,152,204,12,1009,We have to champion liberty and democracy We have to reclaim our credibility We have to look with unrelenting optimism and determination toward the future Head to https t co Iopa F wt to read our full plan ,0.175,Positive,Thursday,2019-07-11,20:30:00
1149415765256396800,52,136,4,751,We must once more harness that power and rally the Free World to meet the challenges facing our world today and it falls to the United States of America to do it No other nation has the capacity No other nation is built on that idea that promise And it s in our self interest ,0.25625,Positive,Thursday,2019-07-11,20:30:00
1149415764262363136,23,95,1,585,No army on earth can match how the electric idea of liberty passes freely from person to person jumps borders transcends languages and cultures how it can supercharge communities of ordinary citizens into activists and organizers and change agents ,0.07500000000000001,Neutral,Thursday,2019-07-11,20:30:00
1149415757438246912,20,108,7,537,I will invite my fellow democratic leaders to put strengthening democracy back on the global agenda We will organize and host during the first year of my administration a global Summit for Democracy to renew the spirit and shared purpose of the nations of the Free World https t co KRSbivKXo ,0.13,Positive,Thursday,2019-07-11,20:30:00
1149415762588852224,37,114,12,617,A Biden administration will place the United States back at the head of the table to mobilize global action on global threats especially those unique to our century https t co zJjegImVOB,0.07916666666666666,Neutral,Thursday,2019-07-11,20:30:00
1149415754204422144,15,98,5,520,We only have one opportunity to reset our democracy after Trump we have to be prepared to make the most of it First we must repair and reinvigorate our own democracy https t co G Q dr,0.3375,Positive,Thursday,2019-07-11,20:30:00
1149415753063571456,31,115,4,603,The threat Donald Trump poses to our national security and to who we are as a country is so extreme we cannot afford to ignore it His erratic policies and failures to uphold basic democratic principles have muddied our reputation and our place in the world ,-0.0625,Neutral,Thursday,2019-07-11,20:30:00
1149415752040112130,18,62,2,391,In foreign policy is domestic policy and domestic policy is foreign policy They are a deeply connected set of choices we make about how to advance the American way of life and our vision for the future ,-0.03571428571428571,Neutral,Thursday,2019-07-11,20:30:00
1149415751289384960,113,126,21,706,Today in New York City I laid out my foreign policy vision for America A vision built on restoring dignified leadership at home and respected leadership on the world stage ,0.005681818181818177,Neutral,Thursday,2019-07-11,20:30:00
1149415755789885442,27,112,3,536,We have to prove to the world that the United States is prepared to lead not just with the example of our power but the power of our example To that end as president I will take decisive steps to renew our core American values and return transparency to our government https t co GmhzHmGGzu,0.0,Neutral,Thursday,2019-07-11,20:30:00
1149415760852377601,26,93,1,501,We know that economic security is national security But there are a lot of communities across this country that are hurting because we ve neglected the basics We will equip our people to succeed in the global economy with a foreign policy for the middle class https t co Y q TWKXBP,0.018750000000000003,Neutral,Thursday,2019-07-11,20:30:00
1149481120947245057,281,283,26,1432,We have to champion liberty and democracy reclaim our credibility and look with unrelenting optimism and determination toward the future https t co YCPh YB e ,0.0,Neutral,Friday,2019-07-12,00:50:00
1149789276776935426,543,1192,97,5736,The threat Donald Trump poses to our national security and to who we are as a country is so extreme we cannot afford to ignore it https t co UGP EN PMw,-0.125,Negative,Friday,2019-07-12,21:15:00
1149812137512120320,93,167,6,822,Thank you to everyone who joined us in Dover New Hampshire We had a great time discussing how we will rebuild the backbone of this country the middle class https t co cVJyXChtQF,0.31212121212121213,Positive,Friday,2019-07-12,22:45:00
1149821237184487424,142,194,24,1520,Had to pull the team over for a quick ice cream stop This time we re at Annabelle s Ice Cream in Portsmouth NH https t co hAtX RN QR,0.3333333333333333,Positive,Friday,2019-07-12,23:22:00
1149867479805628418,109,165,10,847,It was a pleasure spending time with the inspiring young leaders of the NHYoungDems especially RepDenny in Portsmouth Thank you to everyone who came out tonight https t co TZqmAzX mm,0.19999999999999998,Positive,Saturday,2019-07-13,02:25:00
1150090763214004224,414,513,40,2047,As individuals and as a nation we have to prove to the world that the United States is prepared to lead not just with the example of our power but the power of our example I will take decisive steps to renew our core American values and return transparency to our government https t co A K rrAtQ,0.0,Neutral,Saturday,2019-07-13,17:13:00
1150122523075457025,82,162,8,868,Had the opportunity to spend some time with the great residents of Atkinson New Hampshire today Thank you all for the warm welcome into your community https t co A HLYUh Li,0.5840909090909091,Positive,Saturday,2019-07-13,19:19:00
1150131532092383232,31,196,2,1280,I m heartbroken to hear of the passing of H ctor Figueroa H ctor was a stalwart champion in the fight to ensure every worker receives the respect and dignity they ve earned My thoughts are with his family and his loved ones ,0.7,Positive,Saturday,2019-07-13,19:55:00
1150146631569989633,7556,3821,1228,18885,President Trump s ICE raids are inhumane His scare tactics solve nothing We shouldn t be terrorizing communities and splitting up families We should provide a pathway to citizenship and find a lasting solution ,-0.45,Negative,Saturday,2019-07-13,20:55:00
1150183121620332544,200,310,36,1352,It s young people like the NHYoungDems that give me so much hope and excitement for the future of our country https t co DcsbEFGpVS,0.10000000000000002,Positive,Saturday,2019-07-13,23:20:00
1150207029430095872,974,433,132,1538,Las redadas de inmigraci n ICE del presidente Trump son inhumanas Sus t cticas no resuelven nada No deber amos estar aterrorizando comunidades y dividiendo familias Debemos proporcionar un camino hacia la ciudadan a y encontrar una soluci n duradera ,0.0,Neutral,Sunday,2019-07-14,00:55:00
1150227161707532288,152,218,7,1171,Thank you to everyone who joined us in Londonderry New Hampshire where we discussed our plans to build an inclusive middle class where everyone comes along regardless of race gender religion ethnicity sexual orientation or disability https t co BCp cYhHm,0.21212121212121213,Positive,Sunday,2019-07-14,02:15:00
1150486031352967168,693,1960,105,11382,America s strength is and has always been rooted in our diversity But President Trump continues to spew hateful rhetoric sow division and stoke racial tensions for his own political gain Let s be clear Racism and xenophobia have no place in America https t co Gtcx uZhd,0.2333333333333333,Positive,Sunday,2019-07-14,19:23:00
1150552835966328832,372,494,39,2542,A job is about a lot more than a paycheck It s about dignity It s about being able to look your child in the eye and say everything is going to be ok But far too many people today can t do that We ve got to rebuild America s middle class and ensure everyone gets a fair shot https t co Ahrz UuHG,0.39999999999999997,Positive,Sunday,2019-07-14,23:49:00
1150706574610128896,2054,1431,375,5622,The Affordable Care Act was a historic achievement million Americans gained coverage Over million with pre existing conditions finally got protection We can t tear it down So today I m releasing my plan to Protect amp Build on Obamacare https t co RIhlOcOWK https t co laDUcIhRjM,-0.051851851851851864,Neutral,Monday,2019-07-15,10:00:00
1150774078233387008,1247,161,532,721,I understand the appeal of Medicare for All but folks supporting it should be clear that it means getting rid of Obamacare And I m not for that We should protect and build upon the Affordable Care Act and the progress we ve made Not tear it down and start over ,0.06481481481481481,Neutral,Monday,2019-07-15,14:28:00
1150774989207101440,145,153,34,544,Our plan will give Americans the choice to buy into a public option like Medicare That s the best way to lower costs and achieve universal coverage https t co BrT Ya j b,0.3333333333333333,Positive,Monday,2019-07-15,14:31:00
1150775755313487874,71,140,13,409,We will provide premium free access to this public option with the full scope of Medicaid benefits for people who would otherwise qualify for Medicaid but were denied access by governors and state legislatures https t co ek EQW it,0.25,Positive,Monday,2019-07-15,14:34:00
1150776640894636032,57,131,16,404,For too many Americans with insurance health care costs are still too high Our plan will not only provide coverage for uninsured Americans but it will also make health care more affordable for those who have it today https t co UbtxSLLxY,0.29000000000000004,Positive,Monday,2019-07-15,14:38:00
1150777789995528193,52,151,5,539,Our plan will stand up to the abuse of power by prescription drug corporations and take concrete steps to lower drug prices for Americans Because no one should have to choose between putting food on the table or filling their prescription https t co fXyUfRDQtd,0.15000000000000002,Positive,Monday,2019-07-15,14:43:00
1150778836482699266,95,235,14,1112,In America health care is a right not a privilege dependent on your gender race sexual orientation income or zip code Our plan will address systemic inequities to ensure every American receives the care they need and deserve https t co JDZPUaLc i,0.2619047619047619,Positive,Monday,2019-07-15,14:47:00
1150779271583059968,217,227,20,1047,In a Biden administration we ll protect the Affordable Care Act and the progress we ve made and won t rest until every American has the peace of mind that comes with quality affordable health care Read the full plan here https t co RIhlOcOWK ,0.175,Positive,Monday,2019-07-15,14:48:00
1150860586047156224,129,152,8,747,Iowa I hope you ll join us this week to hear about our bold vision for the future of our country Head to https t co mV NCg lJ to find an event in your community ,0.16666666666666666,Positive,Monday,2019-07-15,20:12:00
1150943381129814017,172,208,21,895,At the #AARPIowaForum I laid out my plan for older Americans A Biden administration will lower drug costs protect amp strengthen Medicare amp Social Security amp help middle class families grow their savings because everyone deserves to retire with dignity https t co rYVyCoDOAT https t co ykyiaehBj,0.06666666666666667,Neutral,Tuesday,2019-07-16,01:41:00
1151194346978512896,57,163,9,588,I m glad to hear Matt is doing well stories like his remind us of the need to protect and build upon the Affordable Care Act We can t afford to start over Read our plan here https t co RIhlOcOWK https t co o kAvkPkbJ,0.5,Positive,Tuesday,2019-07-16,18:18:00
1151202589242822656,65,158,16,1226, DrBiden and I had a very important meeting with DrakeUGriff while at Drake University yesterday https t co CvQrwyggb ,0.52,Positive,Tuesday,2019-07-16,18:51:00
1151215172704509952,50,107,0,619,Thank you to Governor Tom Vilsack and ChristieVilsack for opening up your home for yesterday s house party It was a pleasure getting to spend some time with the residents of Waukee Iowa https t co A GC AEJKf,0.0,Neutral,Tuesday,2019-07-16,19:41:00
1151228762123620353,36,102,2,429,Summer vacation season has started but many hardworking Americans like the ATUComm members currently striking the VTA TCI aren t taking a break in their fight for safe working conditions higher wages and good benefits I m proud to stand with them ,0.5416666666666666,Positive,Tuesday,2019-07-16,20:35:00
1151233540673216514,212,347,16,2118,President Trump s entire re election strategy is based on fear and hatred of migrants this is just the latest example We can enforce our immigration laws with dignity and fix the asylum system so that it is both fair to those who need protection and deters those who do not ,0.39999999999999997,Positive,Tuesday,2019-07-16,20:53:00
1151233539523981312,726,626,73,3379,Our Statue of Liberty invites in the tired the poor the huddled masses yearning to breathe free Now President Trump wants to slam the door in the face of children and families fleeing war poverty and violence It s cruel It s not who we are https t co luIZlx UcZ,-0.24,Negative,Tuesday,2019-07-16,20:53:00
1151272298835578881,128,133,11,764,Had the opportunity to speak with some great folks in Manning Iowa today about our new plan to revitalize rural economies Thank you to everyone who joined us https t co F MuPGmGvN,0.31212121212121213,Positive,Tuesday,2019-07-16,23:28:00
1151518169112203269,47,168,2,1244,Justice Stevens was a decent honorable man who served our country well He understood that the most important thing about being on the Court is treating people with dignity and respect I was honored to have known him DrBiden and I are sending our prayers to his family ,0.35555555555555557,Positive,Wednesday,2019-07-17,15:45:00
1151569758694731777,189,282,33,980,In a Biden administration we ll give people the choice to buy into a public option like Medicare That s the best way to lower costs and achieve universal coverage Read our full plan here https t co RIhlOd xBG https t co i zqACNJ,0.3375,Positive,Wednesday,2019-07-17,19:10:00
1151579851360485378,71,183,10,854,Rural communities power our nation They feed our bodies and fuel our engines A healthy vibrant rural America is essential to the success of our country That s why I released my plan for rural America https t co RkAm wJJcI https t co Xdg WduPO,0.13809523809523808,Positive,Wednesday,2019-07-17,19:50:00
1151579853545758720,3,25,0,67,My plan recognizes how much rural communities contribute to this nation and how much they ve been hurt by this president s damaging policies We are going to build a pathway to the middle class for rural Americans in rural America ,0.04,Neutral,Wednesday,2019-07-17,19:50:00
1151579854489432076,11,28,0,75,We will pursue a trade policy that works for American farmers transform our agriculture sector triple funding for rural broadband and bring cutting edge manufacturing jobs to rural America ,-0.15,Negative,Wednesday,2019-07-17,19:50:00
1151579855579951104,3,20,0,71,A Biden administration will help rural communities fully access federal resources and tackle persistent poverty in rural America ,0.0,Neutral,Wednesday,2019-07-17,19:50:00
1151579856683118592,25,98,3,541,Rural health care will be a top priority in the Biden administration Under our plan rural hospitals won t be threatened by having to get by on low Medicare reimbursement rates for all ,0.125,Positive,Wednesday,2019-07-17,19:50:00
1151579857937215488,25,102,2,564,We will provide rural hospitals with the adequate funding and flexibility they need to keep their doors open double funding for community health centers and expand the pipeline of rural health care providers ,0.06666666666666667,Neutral,Wednesday,2019-07-17,19:50:00
1151615584230150144,76,157,6,854,Wrapped up our trip with stops in Sioux City and Council Bluffs where we discussed our new plan to ensure that everyone has access to quality affordable health care Thank you for a great few days Iowa https t co WQvgHV P f,0.24545454545454545,Positive,Wednesday,2019-07-17,22:12:00
1151630157037350913,144,447,14,3099,During Beau s fight with glioblastoma we learned about the incredible breakthroughs made in cancer treatment and those that are right over the horizon This is a fight we can t postpone I know with the power of America s best minds we can end cancer as we know it #GBMDay,0.7285714285714286,Positive,Wednesday,2019-07-17,23:10:00
1151661199160958976,38,124,5,704,We ve heard it before throughout our history but it has no place in America in It s clear that Donald Trump is trying to divide us by race and gender It s immoral Our children are listening ,0.10000000000000002,Positive,Thursday,2019-07-18,01:13:00
1151661200276672514,21,119,0,625,Donald Trump thinks that our nation s great diversity makes us weak because he has no idea what makes us great ,0.4083333333333334,Positive,Thursday,2019-07-18,01:13:00
1151661201212022784,52,202,11,857,Here s what has always made America great Honesty Decency Treating everyone with dignity Demonizing no one not the poor the powerless the immigrant the other Giving hate no safe harbor Understanding that as Americans we are part of something bigger than ourselves ,-0.18214285714285713,Negative,Thursday,2019-07-18,01:13:00
1151661202117922816,58,139,2,959,These members of Congress children of immigrants just like so many of us are an example of exactly what makes America great ,0.5166666666666667,Positive,Thursday,2019-07-18,01:13:00
1151661203351117825,258,623,44,4438,So Mr President I am here to tell you this This is OUR country The United States of America You ll never understand what makes us strong And that s why the American people are going to vote you out of office next year ,0.14444444444444443,Positive,Thursday,2019-07-18,01:13:00
1151661204521328641,160,348,12,2959,Let s make sure he doesn t get four more years in the White House If you re with me join our campaign and let s get to work https t co pOeAlM Ee,0.3333333333333333,Positive,Thursday,2019-07-18,01:13:00
1151661197839753217,519,1011,71,6376,Four days ago the President of the United States suggested that four elected members of Congress all women of color ought to go back to the countries from which they came And every day since he has repeated this ugly racist refrain ,-0.35,Negative,Thursday,2019-07-18,01:13:00
1151840112768106499,270,403,25,1553,Like Mark and Marianne the lives of millions of Americans depend on the Affordable Care Act We can t tear it down We need to protect and build on Obamacare to ensure every American has the peace of mind that comes with quality affordable health care https t co o UoS ZzT,-0.07777777777777779,Neutral,Thursday,2019-07-18,13:04:00
1151868355374174208,76,100,5,535,I believe protecting the ACA is the most important thing we can do It covered million Americans and protects over million with pre existing conditions I want to hear how it helped you and your family Click below to share your #MyACAStory https t co y dkPXrxex,0.45,Positive,Thursday,2019-07-18,14:56:00
1151892134225559552,87,178,5,666,This Saturday our campaign will be hosting a nationwide Day of Action Supporters across the country will be coming together organizing communities and talking with voters about what s at stake in this election Join us https t co QZOk gXUeP https t co UaHLkKo,0.1,Positive,Thursday,2019-07-18,16:31:00
1151926065310384133,113,228,13,997,Rebuilding America s middle class is the major moral obligation of our time And today House Democrats took an important step forward in that fight by passing the #RaiseTheWage Act It s past time for a minimum wage and a real pathway to the middle class https t co mTQ GrSS z,0.058928571428571434,Neutral,Thursday,2019-07-18,18:45:00
1151937181633667077,536,508,85,2376,The ACA was and is a big deal It took a century of presidents trying to expand health care access and President Obama and I got it done We can t start over I ll fight tooth and nail against anyone who tries to tear it down Republican or Democrat https t co kCbETQ MiD,-0.0638888888888889,Neutral,Thursday,2019-07-18,19:30:00
1151952280360574976,102,226,13,944,America s teachers shouldn t have to work a second job after a full day in the classroom just to make ends meet but stories like these are all too common In a Biden administration we ll change that by giving our educators the pay they deserve https t co oZSCg vfo,0.016666666666666663,Neutral,Thursday,2019-07-18,20:30:00
1151964359167553536,103,183,16,982,Stopped by Dulan s On Crenshaw to serve some food and chat about why I m running for president A great way to start our trip to Los Angeles https t co K e WAVsup,0.8,Positive,Thursday,2019-07-18,21:18:00
1151982730172932096,67,172,5,965, DrBiden is visiting South Carolina tomorrow and I m excited for the folks of Summerville to have the opportunity to meet her Head to https t co Yyl xQcSo to RSVP ,0.375,Positive,Thursday,2019-07-18,22:31:00
1152226586705313793,355,471,45,2563,In America health care is a right for all not a privilege for the wealthy few As president I ll repeal President Trump s tax cuts for the super wealthy and close capital gains loopholes to help ensure everyone has access to the care they deserve https t co URjgZONjmL,0.2838095238095238,Positive,Friday,2019-07-19,14:40:00
1152250494275878912,69,129,4,612,Tomorrow I m heading to Nevada for our first Day of Action Talking with neighbors about what s at stake in this election is how we ll win RSVP to join us in Las Vegas for a phone bank kickoff https t co xDvumwKVns,0.3833333333333333,Positive,Friday,2019-07-19,16:15:00
